mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
13.5,16.03979189998992,11.2,26.3,13.925,17.5,2.9363868716414685,-0.5,,10.8,18.3,13.9,16.2,2.9363868716414685,13.125,
12.5,16.544067922230116,12.8,27.2,14.8,18.65,2.9643395683304306,-0.5,,11.0,19.0,13.4,16.3,2.9643395683304306,13.375,
13.5,17.08310222645026,11.7,28.1,15.2,18.6,3.170461465202731,-1.5,,11.4,19.0,14.0,15.625,3.170461465202731,13.625,
13.5,17.415354440748676,11.5,28.6,15.8,19.7,3.153002056138266,-2.5,,9.1,18.9,13.9,15.4,3.153002056138266,13.875,
13.5,18.00461660725057,11.7,28.6,16.2,20.525,3.2098776122641,-0.5,,10.7,19.1,14.075,16.4,3.2098776122641,14.125,
13.5,18.08127063517646,11.3,28.0,16.9,21.325,3.2367537999243092,-1.5,,8.5,18.5,13.9,16.0,3.2367537999243092,14.375,
13.5,18.36264728478661,11.6,27.2,17.1,20.9,2.9196548506421816,-0.5,,10.7,19.3,14.3,16.55,2.9196548506421816,14.625,
13.5,18.958668161169705,11.6,23.8,17.1,20.5,2.302288524562272,-11.5,15.329274524256148,6.0,26.3,12.1,18.0,2.302288524562272,14.875,21.170086932373675
14.5,19.21485444208535,11.2,26.6,16.9,20.975,3.0346287763942725,-11.5,15.392376051902119,6.1,26.4,11.4,17.9,3.0346287763942725,15.125,22.090634446159076
14.5,19.586048510048652,10.4,26.9,17.375,21.35,2.923409190953239,-11.5,15.443075472158618,3.9,26.3,11.4,17.9,2.923409190953239,15.375,23.654448452632845
15.5,20.03066282583826,10.9,27.0,17.75,22.35,3.386655099904266,-11.5,15.370022485756719,3.8,26.5,11.075,18.3,3.386655099904266,15.625,26.3307916163703
14.5,20.089575220535657,12.4,28.7,17.9,21.974999999999998,3.2519277575440593,-11.5,15.153113265396437,3.9,26.4,10.7,18.5,3.2519277575440593,15.875,28.014105434151087
14.5,19.808133570546403,8.5,31.5,18.1,22.0,3.3078956500834176,-11.5,14.90500619856247,4.1,26.5,10.975,18.424999999999997,3.3078956500834176,16.125,28.249402990317876
13.5,19.917928807583756,8.5,28.1,18.4,21.8,3.0584098956653616,-12.5,14.561505661584313,5.1,26.9,10.9,17.9,3.0584098956653616,16.375,31.070249431087518
13.5,19.85785040300823,8.7,32.4,18.05,22.0,3.195261061561909,-12.5,14.094761659554374,4.8,25.8,10.3,17.0,3.195261061561909,16.625,33.94783725525759
13.5,19.70197748636056,8.8,27.8,17.325,21.675,3.1835320786907366,-0.5,,9.0,19.2,12.1,14.775,3.1835320786907366,16.875,
24.5,19.797485458305353,12.2,27.6,16.1,22.2,3.8579963535669473,-0.5,,8.3,19.2,11.8,15.1,3.8579963535669473,17.125,
24.5,20.11124439804495,11.8,26.1,18.5,23.1,3.680648385596218,-0.5,,6.3,18.3,11.6,14.850000000000001,3.680648385596218,17.375,
23.5,20.272505252201473,10.2,25.9,18.6,23.2,3.5188982077706434,-0.5,,6.3,17.3,11.6,14.1,3.5188982077706434,17.625,
22.5,20.17261198483513,12.5,27.0,18.4,23.025,3.434391594185101,-0.5,,5.4,17.4,10.9,13.6,3.434391594185101,17.875,
21.5,19.03141476361424,7.9,28.8,17.4,21.925,3.9189629134827713,-0.5,,5.3,15.4,10.4,13.2,3.9189629134827713,18.125,
20.5,18.011885323836363,6.9,30.4,15.8,21.0,4.185944818483665,-0.5,,5.1,15.7,9.325000000000001,11.9,4.185944818483665,18.375,
18.5,16.852004237976022,6.1,31.7,14.0,19.6,4.344064253906491,-0.5,,4.5,13.8,8.2,10.9,4.344064253906491,18.625,
16.5,15.645926447969403,7.6,24.2,13.5,17.6,3.4866427660111343,-0.5,,4.0,13.1,7.15,9.7,3.4866427660111343,18.875,
16.5,13.905645344626404,3.4,23.0,10.5,15.775,3.830342726756987,-0.5,,1.8,12.3,6.0,8.75,3.830342726756987,19.125,
27.5,12.543315663574226,6.5,21.5,9.9,15.1,3.0839148448988007,-0.5,,1.7,11.6,5.5,7.9,3.0839148448988007,19.375,
27.5,11.680829226787374,5.1,18.0,9.275,13.4,2.804152847102742,-0.5,,1.6,9.2,4.9,7.1,2.804152847102742,19.625,
39.5,11.086733316787353,5.3,16.4,9.4,12.075,1.9990911174122423,-0.5,,0.8,9.3,4.325,6.6,1.9990911174122423,19.875,
39.5,10.281640477629544,3.6,16.6,9.1,11.425,2.099462506680699,-39.5,5.314886638597269,1.3,12.2,2.7,7.3,2.099462506680699,20.125,63.6905100990695
39.5,9.175633174409755,3.3,13.5,7.8,10.3,1.8764150020966524,-39.5,5.44194330891276,1.1,10.9,2.5,7.3,1.8764150020966524,20.375,51.08493695595623
39.5,8.646256469567561,3.9,12.7,7.4,9.6,1.5908694210227388,-39.5,5.4348631184452705,1.0,10.9,2.3,7.3,1.5908694210227388,20.625,45.61275587569229
39.5,7.806183088323258,3.1,11.7,6.6,8.9,1.6598634907518963,-39.5,5.519039602417908,0.9,11.2,2.5,7.074999999999999,1.6598634907518963,20.875,34.328033969661725
39.5,6.892062526323449,1.7,11.3,5.3,8.25,1.8875379867489657,-39.5,5.659484989018829,0.9,11.1,2.7,6.9,1.8875379867489657,21.125,19.640248117580555
39.5,6.704989828092549,2.1,11.3,4.9,7.55,1.7164573283874425,-39.5,5.61232746677632,1.3,10.9,3.0,6.975,1.7164573283874425,21.375,17.74188867849346
39.5,6.274584930605795,2.0,11.7,4.9,7.2,1.6446395414788084,-39.5,5.910491201410331,2.1,10.2,3.4,6.9,1.6446395414788084,21.625,5.976059981091345
39.5,5.840559727073224,1.3,12.2,4.5,6.975,1.7304489369573743,-39.5,6.09521409877143,0.4,11.2,3.8,7.0,1.7304489369573743,21.875,-4.267077701268103
39.5,5.66172851110151,1.7,11.0,4.3,6.5,1.701179331965832,-39.5,6.208276034727891,0.0,11.0,4.5,7.0,1.701179331965832,22.125,-9.208884824200249
39.5,5.55802615409668,2.0,10.3,4.4,6.4,1.5280938539923798,-39.5,6.191355654366277,0.1,10.9,4.45,6.9,1.5280938539923798,22.375,-10.780643792057493
39.5,5.435420951143651,2.2,9.9,4.4,6.3,1.4236020360572257,-39.5,6.353265551883672,0.0,10.8,5.025,6.9,1.4236020360572257,22.625,-15.571617762578036
39.5,5.028209352155934,1.4,9.0,4.1,5.95,1.4415614361899056,-39.5,6.479306825106061,0.0,10.4,4.5,6.9,1.4415614361899056,22.875,-25.219994490512015
39.5,4.811675346361085,1.4,9.4,3.9,5.5,1.4249413646098088,-39.5,6.622087029890577,0.0,11.8,3.9,6.8,1.4249413646098088,23.125,-31.667820686737077
